transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T00394,U053,05-05-21,Expense,Health,"1,153",Bank Transfer,,
T01642,U176,10-12-21,Income,Bonus,"68,328",Card,Jaipur,Salary
T09429,U061,07/07/2021,Expense,Food,267,Cash,Hyderabad,Uber to office
T04669,U134,03-12-19,Expense,Travel,358,Bank Transfer,Lucknow,Grocery shopping late
T02608,U188,01/03/2019,Income,Salary,"57,895",UPI,pune,Doctor visit
T04338,U135,11-03-20,Expense,Travell,223,UPI,Delhi,Doctor visit 
T03555,U139,08/25/2020,Expense,Eduucation,163,UPI,Delhi,Grocery shopping 
T14727,U081,2022-01-24,Expense,Food,492,Cash,Jaipur,Monthly rent 
T01263,U008,December 14 2021,Expense,Rent,187,UPI,Chennai,Monthly rent
T13710,U142,08/31/2021,Expense,Rent,896,Card,Lucknow,sLMkN7ZwbBXjmL2UaQ
T00471,U132,2020-10-04,Income,Other Income,"73,187",Bank Transfer,Kolkata,Netflix subscription
T05584,U141,2021-11-06,Expense,Food,"1,464",Bank Transfer,Mumbai,Gift late
T04067,U011,13-01-20,Expense,Entertainment,60,Card,Jaipur,Netflix subscription
T14625,U171,07/14/2019,Expense,Entertainment,401,Card,,Doctor visit
T09449,U184,23-10-22,Income,Other Income,"73,279",Bank Transfer,Pune,Uber to office cash
T06909,U141,2020-12-18,Expense,Food,102,Card,Delhi,
T01311,U178,2019-11-30,Expense,Food,459,UPI,Hyderabad,Paid electricity bill
T06345,U058,11/18/2021,Expense,Travel,"1,074",UPI,Chennai,foqXP3q4I
T06724,U074,March 08 2021,Expense,Rent,211,Card,Lucknow,Doctor visit late
T09889,U071,,Expense,Utilities,566,UPI,Jaipur,Course fee via app
T06219,U127,09/14/2020,Expense,Food,288,Card,Pune,Dinner at resto
T14743,U122,2021-06-06,Expense,Utilities,$455,Bank Transfer,Ahmedabad,
T03324,U083,11/14/2020,Income,Salary,"67,557",Bank Transfer,Bengaluru,
T14077,U190,January 20 2019,Income,Salary,"74,095",Cash,,Grocery shopping
T12649,U165,12-08-21,Expense,Food,55,Cash,Chennai,
T05012,U059,2019-10-16,Expense,Food,357,Cash,Ahmedabad,Netflix subscription
T05087,U007,19-05-19,Expense,Health,602,Card,Chennai,Gift cash
T08111,U073,2019-01-12,Expense,Rent,"₹1,292",Cash,Ahmedabad,Gift via app
T08665,U115,22-07-20,Expense,Food,743,UPI,Bengaluru,Netflix subscription
T06694,U131,April 16 2020,Expense,Rent,₹207,Card,Kolkata,Salary via app
T14489,U180,07/01/2021,Income,Bonus,"58,187",Bank Transfer,Pune,Monthly rent 
T08322,U181,September 12 2019,Expense,Travel,$625,Card,Kolkata,Uber to office
T03355,U155,April 21 2022,Income,Salary,"34,170",UPI,Mumbai,Paid electricity bill
T04868,U179,07/17/2022,Expense,Rent,486,Cash,Hyderabad,Salary late
T01410,U142,2020-05-09,Income,Other Income,"₹34,527",UPI,Delhi,
T11114,U007,2022-07-23,Expense,Rent,"1,003",Card,Pune,Grocery shopping
T13535,U039,2021-10-07,Expense,Entertainment,₹101,UPI,Pune,Doctor visit
T03767,U121,2019-10-31,Expense,Rent,"1,886",Cash,Jaipur,PNLLEsCgTCf3w05xU9QK
T02041,U063,2020-05-01,Expense,Rent,116,Cash,MUMBAI,Grocery shopping via app
T10009,U188,05/07/2022,Expense,Rent,131,UPI,Hyderabad,Salary
T10576,U045,January 06 2022,Expense,Food,99,UPI,Kolkata,Monthly rent cash
T02868,U143,10/25/2022,Expense,Rent,521,Bank Transfer,Bengaluru,
T08939,U038,07/08/2022,Expense,Utilities,"1,429",Card,Pune,
T13632,U074,,Expense,Savings,₹191,UPI,Bengaluru,Grocery shopping
T10206,U035,08/23/2019,Expense,Utilities,"4,626",UPI,Kolkata,Gift
T09393,U172,06/25/2021,Expense,Utilitiess,"1,138",UPI,Bengaluru,
T06987,U087,,Income,oBnus,"51,395",Card,Bengaluru,PkS5n5tT2
T06976,U173,2022-04-23,Expense,,876,UPI,Lucknow,
T14715,U082,03/17/2022,Expense,Food,486,UPI,Ahmedabad,Salary
T13902,U086,02/15/2019,Income,Salary,"59,069",Cash,Pune,Dinner at resto cash
T03158,U134,2019-12-16,Expense,Food,371,Cash,Kolkata,Wb95V13a
T10850,U118,04/04/2019,Expense,Others,36,Card,Chennai,Gift
T04937,U045,10/22/2019,Expense,Travel,917,UPI,Jaipur,Doctor visit
T10277,U115,01/29/2022,Expense,Food,670,UPI,Mumbai,Gift
T04956,U190,2020-04-04,Expense,Food,90,Cash,Mumbai,Gift
T02197,U190,2019-10-15,Expense,Travle,"6,161",UPI,Pune,Monthly rent
T04911,U052,13-03-22,Expense,Rent,63,Cash,Hyderabad,Salary
T00337,U019,2021-01-25,Expense,Food,₹464,Bank Transfer,Delhi,Gift
T04412,U056,09-09-21,Expense,Travel,"3,025",Card,Chennai,Gift
T06843,U151,12-09-20,Expense,Utilities,612,Cash,Pune,bItMgzzc3fLLB9oZd8h
T12702,U131,27-08-20,Expense,Entertainment,"4,637",Bank Transfer,Chennai,pvSaLXJDxM9o7BiewS
T00488,U089,02/13/2019,Expense,Food,184,Cash,Hyderabad,Monthly rent
T04030,U083,January 02 2020,Expense,Savings,$385,UPI,Delhi,Grocery shopping late
T06911,U068,09-12-19,Expense,Entretainment,₹166,Bank Transfer,Jaipur,Salary
T06973,U129,2022-05-20,Expense,Rent,₹359,Card,Ahmedabad,Course fee
T07776,U150,28-05-22,Expense,Food,617,Cash,Pune,Gift late
T08176,U189,,Income,Salary,"71,845",Card,Bengaluru,Course fee via app
T01052,U137,01/12/2020,Expense,Rnet,829,UPI,Ahmedabad,Dinner at resto via app
T12255,U051,09-07-22,Expense,Travel,"₹4,826",UPI,Pune,Grocery shopping
T09858,U044,April 15 2022,Expense,Food,159,UIP,Mumbai,Paid electricity bill late
T04882,U001,03/29/2021,Expense,Rent,510,,Lucknow,
T10703,U110,2020-01-19,Expense,Foood,"1,274",Cash,Jaipur,Gift
T08381,U148,02/05/2022,Expense,Travel,₹206,Cash,Chennai,Netflix subscription late
T09581,U166,06/17/2021,Expense,Rent,424,Cash,Lucknow,Grocery shopping via app
T06619,U184,December 10 2022,Income,Bonus,"78,295",Card,Bengaluru,Course fee via app
T13121,U036,2020-10-13,Expense,Food,151,Bank Transfer,Kolkata,S4qCGGUYiPR6e
T02639,U105,2019-03-25,Expense,Rent,"1,857",UPI,Kolkata,Dinner at resto
T05528,U069,2020-08-14,Expense,Savings,"1,012",Bank Transfer,delhi,Netflix subscription
T14354,U086,07/09/2022,Expense,Travel,"1,490",Bank Transfer,mumbai,Salary
T13706,U140,2020-08-31,Expense,Food,217,Card,Kolkata,Course fee via app
T14645,U003,29-01-21,Expense,Travel,505,UPI,Bengaluru,Salary
T13467,U117,07/26/2019,Expense,Food,"₹1,906",Bank Transfer,Jaipur,Grocery shopping
T08618,U008,05/13/2021,Income,Salary,"54,385",Bank Transfer,pune,Uber to office late
T05887,U159,2022-07-11,Income,Salary,"27,783",Card,Bengaluru,Monthly rent
T02159,U011,March 17 2021,Expense,Food,177,UPI,Kolkata,
T13445,U135,11/16/2020,Expense,Rent,"1,534",Cash,Ahmedabad,Doctor visit
T02617,U180,2022-06-17,Expense,Travel,151,Cash,lucknow,Pdj6djbX2k
T06979,U191,05-12-19,Income,Other Income,"68,606",UPI,Mumbai,Course fee
T05585,U112,25-02-21,Expense,Travel,₹269,Bank Transfer,,Course fee
T00861,U154,November 26 2020,Expense,Food,"1,482",Card,Lucknow,Course fee
T05195,U001,12/08/2022,Expense,Rent,161,Card,Lucknow,Salary
T09721,U036,May 08 2022,Expense,Travel,$247,UPI,Kolkata,
T07043,U064,07/27/2019,Expense,Entertainment,"1,622",Cash,Jaipur,Uber to office 
T06008,U100,09/17/2020,Expense,Travel,$100,Card,Ahmedabad,Gift
T09106,U138,October 17 2022,Expense,Food,,UPI,Pune,Dinner at resto
T13921,U130,08/25/2019,Expense,Travel,"2,527",Card,kolkata,Grocery shopping cash
T11705,U043,2021-05-21,Expense,Food,"1,067",Cash,Delhi,Monthly rent
T02341,U079,May 16 2022,Expense,Education,"1,258",Card,Jaipur,Salary cash
T11795,U071,2019-10-31,Income,Salary,"68,753",Bank Transfer,Pune,Gift late
T03859,U106,2021-02-12,Expense,Rent,"$1,895",UPI,Delhi,Netflix subscription
T00424,U032,29-11-22,Expense,Rent,673,Card,Jaipur,Course fee 
T08620,U061,2019-10-16,Expense,Food,491,Cash,jaipur,Gift
T03257,U028,11/12/2021,Expense,Rent,726,Card,Hyderabad,
T12588,U026,01-09-20,Expense,Rent,80,Crad,kolkata,Doctor visit
T03670,U179,2022-05-20,Expense,Food,561,Bank Transfer,Delhi,Grocery shopping
T08396,U070,May 28 2021,Expense,Travel,16,Bank Transfer,Pune,Course fee
T02502,U143,04-04-22,Income,Salary,"84,944",Card,Delhi,Monthly rent
T04713,U136,December 13 2019,Expense,Utilities,₹22,Card,Ahmedabad,Doctor visit
T04125,U110,09/01/2020,Expense,Food,808,Card,Ahmedabad,
T12748,U171,2022-03-16,Expense,Food,28,UPI,Hyderabad,Grocery shopping cash
T14485,U139,08/07/2019,Expense,Travel,362,Bank Transfer,Lucknow,Uber to office
T07452,U187,01/11/2021,Expense,Food,25,Bank Transfer,kolkata,Grocery shopping
T04790,U021,01-07-21,Income,Salary,"25,563",Cash,Mumbai,Netflix subscription late
T06545,U142,29-09-22,Income,Bonus,"53,574",UPI,Hyderabad,Gift cash
T08511,U100,08/21/2022,Expense,Food,374,Bank Transfer,Hyderabad,Gift
T07965,U025,07-06-21,Expense,Food,146,UPI,Pune,Course fee
T07618,U147,09/14/2020,Income,Other Income,"60,761",Card,Delhi,Paid electricity bill
T03474,U116,04/18/2021,Expense,Travel,476,Card,Kolkata,Course fee
T01216,U075,02/10/2021,Expense,Travel,492,Card,delhi,Gift late
T09239,U182,02/09/2020,Expense,Food,248,Bank Transfer,Hyderabad,Doctor visit
T05423,U071,09-03-19,Expense,Enteratinment,429,Bank Transfer,Hyderabad,Dinner at resto late
T14042,U057,2022-07-09,Expense,Travel,$149,Bank Transfer,Chennai,Dinner at resto cash
T10666,U024,10/06/2019,Expense,Others,667,Card,,
T00272,U030,2021-11-30,Expense,Food,"1,122",Cash,Pune,Grocery shopping 
T09037,U127,2019-08-25,Expense,Entertainment,"₹1,741",Bank Transfer,Jaipur,
T05875,U097,13-12-21,Expense,Food,140,UPI,MUMBAI,Grocery shopping
T06810,U078,2022-02-16,Expense,Rent,377,Bank Transfer,delhi,Course fee
T01956,U011,03-12-19,Expense,Utilities,-518,UPI,,Paid electricity bill via app
T13860,U069,27-10-21,Income,Bonus,"₹58,313",UPI,Hyderabad,Paid electricity bill
T07761,U192,07/07/2020,Expense,Food,273,Card,Delhi,Course fee
T07835,U094,September 17 2019,Expense,Travel,962,Card,Bengaluru,Uber to office
T12063,U073,05/25/2019,Expense,Others,"1,653",UPI,Pune,
T02439,U019,08/24/2021,Expense,Food,857,UPI,Chennai,Course fee via app
T03689,U054,,Expense,Food,291,Bank Transfer,Ahmedabad,Gift late
T02007,U115,May 22 2020,Income,Other Income,"29,290",Bank Transfer,Bengaluru,Grocery shopping
T05071,U084,09-01-21,Expense,Rent,₹345,Card,pune,4cPqBiLo9jVHvs3B
T06810,U094,January 28 2021,Expense,Utilities,293,Card,Jaipur,Dinner at resto
T01812,U040,September 09 2022,Expense,Others,28,UPI,Kolkata,Course fee cash
T01648,U037,05/20/2022,Income,Other Income,"49,573",Card,Jaipur,SkuLqviHCNzk
T01977,U092,2020-01-04,Expense,Utilities,757,Bank Transfer,Jaipur,Uber to office
T08590,U124,2019-07-14,Expense,Travel,"1,048",UPI,Bengaluru,Netflix subscription late
T03338,U177,06/26/2020,Expense,Others,77,Card,Pune,Monthly rent
T06310,U062,11/29/2022,Expense,Rent,"1,019",Card,Pune,Grocery shopping 
T02313,U033,January 02 2022,Expense,Others,₹638,UPI,Pune,
T13765,U076,05-03-20,Expense,Food,90,Cash,Bengaluru,Grocery shopping
T00903,U119,26-09-20,Expense,Entertainment,223,UPI,Chennai,Grocery shopping
T03443,U124,August 08 2021,Expense,Utilities,585,Bank Transfer,Kolkata,Gift
T03356,U014,11/09/2020,Expense,Food,$583,Card,Jaipur,Paid electricity bill
T04818,U059,2021-11-25,Expense,Food,254,UPI,Ahmedabad,Netflix subscription
T06853,U100,2021-03-22,Income,Other Income,"45,793",Bank Transfer,Delhi,Paid electricity bill
T13381,U136,2021-10-30,Income,Bonus,"59,769",Cash,hyderabad,Paid electricity bill
T04268,U132,2019-03-21,Income,Salary,"58,278",UPI,Jaipur,Grocery shopping
T03399,U156,04-09-20,Expense,Entertainment,₹625,Cash,Kolkata,Netflix subscription
T04836,U071,21-12-22,Expense,Travel,828,Bank Transfer,Pune,Dinner at resto
T04826,U020,16-09-21,Expense,Utilities,27,Bank Transfer,Hyderabad,Salary
T07603,U065,2021-07-19,Income,Bonus,"62,861",Bank Transfer,Kolkata,Netflix subscription
T11445,U037,16-02-22,Expense,Rent,980,,Ahmedabad,Grocery shopping
T06142,U119,October 19 2022,Expense,Utiilities,908,UPI,Jaipur,KNextYn5AH
T09512,U054,05/22/2020,Expense,Food,183,UPI,Delhi,Grocery shopping
T01955,U082,2019-09-25,Expense,Travel,₹345,UPI,Pune,Uber to office
T06058,U063,2019-09-27,Expense,,176,UPI,Ahmedabad,Gift
T08892,U076,25-10-21,Income,Other Income,"₹55,304",,ahmedabad,Netflix subscription
T14342,U103,2021-05-19,Expense,Food,₹607,Card,Lucknow,Course fee
T05191,U075,01/23/2021,Expense,Rent,169,Cash,Pune,Doctor visit
T12866,U162,September 21 2021,Expense,Food,"1,774",Card,Kolkata,Doctor visit
T09791,U175,2019-11-06,Expense,Rent,419,Cash,Chennai,
T07905,U111,21-07-21,Income,Other Income,"50,149",UPI,Jaipur,
T00427,U165,2019-05-30,Expense,Utilities,"1,297",Bank Transfer,Kolkata,Doctor visit
T01704,U163,19-12-19,Expense,Travel,102,Bank Transfer,Ahmedabad,Monthly rent
T07759,U132,30-10-22,Expense,Food,644,Card,pune,Gift
T12193,U131,16-03-19,Expense,Rent,239,UPI,Ahmedabad,Gift
T01327,U042,2022-04-08,Expense,Food,448,UPI,DELHI,Salary
T11286,U154,04/09/2020,Expense,Food,282,Cash,Lucknow,Paid electricity bill via app
T13919,U091,2021-06-07,Expense,Food,127,Cash,Delhi,Salary
T00464,U057,02/05/2022,Expense,Savings,812,Bank Transfer,Bengaluru,Course fee 
T07080,U131,April 30 2021,Income,Salaryy,"57,779",Bank Transfer,Chennai,Salary cash
T02312,U173,17-12-22,Expense,Entertainment,409,UPI,pune,7SWKpjtoF4FEZwztXc
T14796,U133,12/25/2022,Expense,Food,594,Cash,Bengaluru,Netflix subscription
T09743,U111,01-01-19,Expense,Utilitis,80,Bank Transffer,Hyderabad,Dinner at resto
T11004,U056,07/19/2019,Expense,Travel,381,Bank Transfer,Kolkata,Paid electricity bill
T11516,U063,2019-01-28,Income,Bonus,"85,851",Card,Mumbai,
T05457,U149,01/17/2020,Expense,Food,108,Bank Transfer,,Doctor visit via app
T07508,U010,12/23/2020,Income,Bonus,"64,307",Card,Chennai,Grocery shopping
T02677,U119,05-06-21,Expense,Rent,"1,040",Card,Jaipur,Netflix subscription
T09035,U163,2020-01-17,Expense,Rent,"₹3,535",Card,Delhi,edBxTWjSCC7vd5wuO
T07966,U026,25-04-22,Income,Salary,"39,873",Bank Transfer,Ahmedabad,Monthly rent late
T14837,U160,08/28/2019,Expense,Rent,291,UPI,Delhi,Course fee
T05405,U189,October 07 2020,Expense,Food,175,Card,DELHI,Course fee
T02086,U080,March 09 2021,Expense,Food,58,Cash,Mumbai,Gift
T13436,U088,2022-01-30,Expense,Rent,124,Bank Transfer,,Course fee
T09949,U018,11-09-20,Expense,Rent,118,Card,Bengaluru,yqDkCOITtcbUH
T07454,U046,2021-11-21,Expense,Savings,₹383,UPI,Lucknow,Gift
T05491,U042,01-09-20,Expense,Entertainment,169,Cash,JAIPUR,Monthly rent via app
T02121,U057,12-09-20,Expense,Utilities,97,Cash,Mumbai,Course fee 
T06516,U030,August 19 2019,Expense,Food,799,Bank Transfer,Hyderabad,Netflix subscription
T11239,U056,2021-04-02,Expense,Entertainment,"1,443",Cash,Mumbai,Doctor visit
T08591,U004,12/25/2019,Expense,Entertainment,274,Cash,jaipur,Grocery shopping
T09320,U170,17-11-20,Expense,Entertainment,310,Card,Mumbai,
T10948,U054,2021-02-08,Income,Other Income,"76,927",Cash,Hyderabad,Monthly rent
T12316,U183,2020-02-28,Expense,Entertainment,165,Bank Transfer,Chennai,Salary
T00136,U171,13-02-21,Expense,Travel,115,Card,Kolkata,Salary
T12453,U156,June 12 2021,Expense,Rentt,253,Bank Transfer,Mumbai,Netflix subscription
T05349,U059,2020-02-05,Expense,Utilities,763,Cash,Chennai,Grocery shopping
T14730,U098,11/10/2019,Expense,Others,"2,136",Cash,Mumbai,FuI0aOqC
T11760,U157,2020-07-01,Expense,Savings,"1,667",Bank Transfer,Lucknow,Doctor visit
T00231,U110,March 26 2019,Income,Bonus,"80,518",UPI,Delhi,Uber to office
T11891,U093,,Income,Other Income,"57,622",Cash,Pune,Gift 
T08172,U014,2021-12-09,Expense,Savings,311,Card,Mumbai,Doctor visit via app
T10854,U005,03-12-21,Expense,Rent,556,,,Dinner at resto
T01919,U091,11-01-20,Expense,Utilities,"1,278",Cash,Delhi,Doctor visit
T01948,U059,04/15/2021,Expense,Trravel,281,,Pune,Course fee via app
T14199,U026,2022-11-15,Expense,Rent,106,Car,PUNE,Gift 
T02165,U188,19-03-22,Expense,ent,170,Bank Transfer,Hyderabad,734atRO9
T09958,U141,2022-06-29,Expense,Entertainment,₹172,Card,Chennai,Grocery shopping 
T07013,U126,14-09-21,Expense,Utilities,341,Card,pune,Uber to office cash
T05397,U020,11/24/2019,Expense,Travel,₹727,Card,Delhi,Dinner at resto
T11577,U066,02-12-21,Expense,Food,315,UPI,Pune,Netflix subscription via app
T11645,U183,06/16/2022,Expense,Others,358,Cash,Bengaluru,Course fee
T06939,U191,17-09-19,Expense,Rent,"3,609",Card,Ahmedabad,Paid electricity bill
T05102,U153,10-04-21,Expense,Rent,514,Card,Pune,Doctor visit
T12196,U175,02/17/2021,Expense,Food,"1,032",Cash,Hyderabad,Dinner at resto
T11486,U099,23-02-21,Expense,Entertainment,98,UPI,Delhi,
T01941,U073,03/05/2021,Expense,Rent,$478,Card,Hyderabad,
T13834,U028,,Expense,Utilities,82,UPI,Pune,Netflix subscription
T00158,U056,03/22/2021,Expense,Food,₹618,UPI,Kolkata,
T06242,U014,05/13/2019,Expense,Food,370,UPI,Kolkata,Monthly rent 
T00229,U043,2021-02-01,Expense,Education,"₹1,596",Cash,Delhi,Gift 
T08694,U058,,Income,Othr Income,"71,149",Card,Kolkata,Dinner at resto
T00962,U097,27-10-19,Income,Other Income,"61,788",,Pune,Netflix subscription
T01241,U151,2021-05-01,Expense,Utilities,407,Card,Bengaluru,Paid electricity bill cash
T09056,U068,21-09-19,Expense,Food,"1,481",Bank Transfer,Chennai,Doctor visit via app
T09780,U034,August 25 2022,Expense,Savings,230,Bank Transfer,Pune,Course fee cash
T00980,U174,2021-04-06,Expense,Travel,"1,164",Cash,Jaipur,Course fee late
T09090,U183,24-02-20,Expense,Rent,73,Bank Transfer,Ahmedabad,Course fee
T03806,U169,2022-09-03,Expense,Travel,₹415,Cash,delhi,Course fee
T04711,U044,09/24/2021,Expense,Rent,280,Cash,Chennai,Course fee
T00842,U001,2019-05-21,Expense,Rent,190,Cash,Chennai,Netflix subscription
T04965,U051,2022-11-08,Expense,Food,508,Card,Bengaluru,OP6XJ51IoXPIk5Ra
T09992,U136,16-02-22,Expense,Rent,12,Card,Mumbai,Doctor visit cash
T02191,U059,07/10/2020,Expense,Utilities,769,Cash,Chennai,hdo1VESFIQs60
T12413,U144,20-09-21,Expense,Food,440,UPI,Mumbai,Doctor visit
T13452,U158,April 13 2020,Expense,Food,336,UPI,Kolkata,Netflix subscription
T04102,U003,December 24 2019,Expense,Food,993,UPI,Bengaluru,Salary
T05296,U190,2019-03-25,Expense,Utilities,₹248,Cash,Pune,Grocery shopping via app
T09171,U156,29-09-21,Expense,Food,318,Bank Transfer,Lucknow,Monthly rent
T03616,U086,05/16/2022,Income,alary,"40,451",Cash,Mumbai,
T00505,U083,11/07/2021,Expense,Rent,590,Crd,Chennai,eXVjWL6ZQf
T04888,U117,2022-02-04,Income,Salary,"39,864",Cash,Bengaluru,
T07837,U001,October 18 2019,Expense,Travel,433,Card,Chennai,EfTihskJXQOUyebK5iO7
T10310,U174,14-05-21,Income,Bonus,"74,698",Cash,Jaipur,
T06791,U131,25-06-20,Expense,Entertainment,943,Card,Mumbai,Paid electricity bill
T06800,U056,01-10-19,Expense,Utilities,,UPI,Jaipur,Course fee cash
T05527,U083,25-09-21,Expense,Rent,"1,850",Cash,Delhi,Grocery shopping
T14539,U127,30-07-22,Expense,Rent,373,Cash,Mumbai,Grocery shopping via app
T14470,U164,08/02/2020,Expense,Food,871,Cash,Jaipur,Salary late
T02061,U189,January 04 2022,Expense,Rent,"1,645",UPI,Lucknow,Monthly rent via app
T02966,U089,06/23/2022,Expense,Food,549,Card,Kolkata,Gift
T06459,U016,07/05/2019,Income,Bonus,"55,522",Cash,Delhi,Monthly rent
T13227,U048,2021-11-28,Expense,Education,"1,352",Card,Bengaluru,Gift
T12493,U144,04-02-21,Expense,,"3,384",Card,Chennai,Course fee
T06561,U002,December 27 2021,Expense,Rent,100,UPI,Hyderabad,nyctSqOVtxHGz6ALO
T04115,U009,2021-08-17,Expense,Utilities,$131,Bank Transffer,Bengaluru,Paid electricity bill
T05846,U141,2022-06-20,Expense,Travel,₹662,Bank Transfer,chennai,Dinner at resto 
T11265,U075,09-03-21,Expense,Entertainment,114,Bank Transfer,Mumbai,Salary
T02382,U109,08-12-21,Expense,Entertainment,575,Bank Transfer,hyderabad,OrB5M25kC9Llu
T11086,U161,May 15 2020,Expense,Rent,341,Bank Transfer,Delhi,Doctor visit
T13066,U037,,Expense,Utilities,,Card,Ahmedabad,Doctor visit
T14683,U012,12-08-22,Expense,Food,937,Cash,Bengaluru,Monthly rent
T14095,U037,12/28/2019,Expense,Food,158,UPI,Chennai,Paid electricity bill
T06380,U089,10-12-19,Income,Other Income,"41,840",UPI,Mumbai,
T06313,U119,06/28/2021,Expense,Travel,"2,515",Card,Pune,wBMR7Gf69iMzaNzA
T12391,U133,30-08-21,Expense,Food,174,UPI,Pune,Paid electricity bill
T09361,U189,28-08-19,Expense,Rent,436,Cash,Bengaluru,Gift
T07327,U122,2022-11-28,Income,Other Income,"48,139",Cash,Delhi,Course fee
T14457,U014,07/04/2020,Expense,Entertainment,651,Card,Lucknow,Netflix subscription
T08225,U171,11-02-19,Expense,Rent,₹181,Bank Transfer,Bengaluru,Paid electricity bill
T08882,U127,02-08-20,Income,Bonus,"69,413",UPI,Lucknow,Gift
T00370,U070,03/10/2019,Expense,Travel,"$1,354",UPI,Ahmedabad,
T14268,U039,02/16/2021,Expense,Food,₹564,Bank Transfer,Lucknow,Dinner at resto late
T06450,U041,22-01-19,Expense,Fodo,660,Card,Kolkata,Course fee cash
T08271,U097,June 30 2022,Expense,Rent,626,Card,Delhi,Course fee
T06585,U068,01/31/2020,Expense,Food,"2,955",Cash,Hyderabad,Monthly rent
T10250,U026,08-04-19,Expense,Food,₹909,UPI,Jaipur,Netflix subscription
T12508,U042,2022-05-16,Expense,Food,683,UPI,Ahmedabad,
T02833,U096,2020-02-25,Expense,Entertainment,57,Cash,Hyderabad,Monthly rent
T05455,U063,2019-12-11,Expense,Utilities,64,Card,bengaluru,xeKgzhx4p
T04328,U023,03/02/2022,Expense,Food,$927,Cash,Hyderabad,Paid electricity bill
T02551,U058,07-02-21,Income,Salary,"63,203",Card,Ahmedabad,Dinner at resto
T09932,U175,May 25 2019,Income,Salary,"67,662",UPI,Bengaluru,Netflix subscription
T09453,U128,2019-04-03,Expense,Food,"₹1,514",Card,Ahmedabad,Paid electricity bill 
T14805,U141,12/22/2020,Expense,Travel,73,Card,Delhi,
T09245,U131,2021-06-30,Expense,Food,₹490,UPI,Mumbai,Monthly rent late
T01306,U114,01/17/2022,Expense,Rent,"1,480",Crd,Pune,Dinner at resto
T10797,U168,2019-06-06,Income,Salary,"71,764",Bank Transfer,Lucknow,
T06287,U157,16-06-22,Expense,Food,60,Card,Hyderabad,
T12957,U183,01/19/2022,Expense,Food,153,UPI,Bengaluru,Course fee cash
T14371,U166,07/22/2020,Expense,FFood,$23,Card,Hyderabad,Course fee
T11225,U008,11-12-19,Expense,Utilities,558,Bank Transfer,Kolkata,Paid electricity bill
