transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T11895,U070,27-05-22,Expense,TRAVEL,760,bank transfer,AHM,test
T9706,U106,2024-06-15,Expense,Entertainment,₹8181,card,chennai,Lunch
T2431,U019,02/13/2021,Expense,Rnt,2657,Cash,DEL,Restaurant dinner
T5687,U075,05/22/2022,Expense,TRAVEL,9290,CASH,MUMBAI,asdfgh
T3392,U038,,Expense,Foodd,4814,Bank_Transfer,Kolkata,Lunch
T7647,U048,30-10-22,Income,Bonus,30953,Bank Transfer,Kolkata,Train ticket
T4177,U029,2024-10-29,Income,Investment,69768,CRD,CHE,Fixed deposit
T3976,U097,07/21/2022,Expense,food,7859,Csh,LUCKNOW,Internet bill
T12996,U030,2022-01-24,Expense,rent,2376,UPI,MUMBAI,ATM withdrawal
T9902,U112,25-03-23,Expense,FOOD,8973,CRD,mumbai,Uber ride
T10452,U076,02/15/2022,Expense,education,3177,UPi,lucknow,Fixed deposit
T2263,U148,2024-10-22,Expense,Foods,3087,Card,Mumbai,Restaurant dinner
T0256,U040,2021-08-08,Expense,Saving,₹7287,CRD,AHM,asdfgh
T5816,U008,2023-06-27,Expense,Rentt,₹23603,Crd,AHMEDABAD,ATM withdrawal
T1991,U044,2024-05-14,Expense,entertainment,4715,CARD,HYDERABAD,Coffee
T13628,U063,03/23/2021,Expense,Entertain,7405,bank transfer,kolkata,asdfgh
T13685,U094,06/10/2021,Expense,health,4481,CARD,Lucknow,Fixed deposit
T12529,U130,01/15/2023,Expense,Educaton,1184,csh,Lucknow,...
T6089,U088,11/21/2023,Expense,Travl,5325,upi,AHMEDABAD,xyz123
T10424,U077,24-05-21,Expense,FOOD,833,cash,KOL,Coffee
T12255,U091,03/22/2024,Expense,Food,881,bank transfer,chennai,Electricity bill
T0203,U105,2024-06-05,Expense,Foodd,$1611,CASH,lucknow,Fixed deposit
T7205,U104,01/19/2023,Expense,SAVINGS,4898,Bank Transfer,Hyderabad,Books
T12315,U006,03-10-23,Expense,Entertainment,$8775,cash,pune,Gym membership
T9987,U091,13-04-22,Expense,Travel,6644,csh,lucknow,Online course
T12284,U060,05/12/2024,Income,Freelance,57072,upi,JAIPUR,N/A
T11018,U085,2021-04-18,Income,Freelance,44598,bank transfer,Mumbai,Doctor consultation
T11829,U112,08/07/2024,Expense,Utility,999999,UPi,AHM,
T13426,U015,2024-05-04,Expense,Entertainment,$5302,UPI,Mumbai,ATM withdrawal
T8611,U100,10/20/2024,Expense,Travel,1992,Cash,N/A,Grocery shopping
T9568,U044,04/03/2022,Expense,RENT,6641,Cash,KOL,Uber ride
T6421,U095,2024-06-03,Expense,Fod,,,PUNE,Shopping
T3670,U013,2022-05-06,Expense,Entertain,999999999,CARD,JAIPUR,Train ticket
T9741,U062,31-01-22,Expense,Educaton,5912,CASH,KOLKATA,test
T8687,U020,19-10-2024,Expense,Foods,1260,CARD,jaipur,Gym membership
T3435,U027,2021-10-07,Expense,entertainment,343,Cash,BANGALORE,
T10088,U104,2024-05-12,Expense,RENT,2683,CRD,bangalore,
T7827,U115,2021-09-17,Expense,education,462 INR,csh,JAIPUR,EMI payment
T0038,U033,2023-10-03,Expense,FOOD,3120,Cash,Delhi,Electricity bill
T13040,U009,06-04-24,Expense,Foods,₹2855,UPI,BAN,misc
T12936,U039,2024-04-01,Expense,Utility,4081,CASH,jaipur,ATM withdrawal
T0040,U026,03/02/2022,Expense,Foodd,664,bank transfer,N/A,ATM withdrawal
T8483,U118,22-09-2022,Expense,TRAVEL,783,Cash,jaipur,Gym membership
T3872,U107,21-08-2022,Expense,Rent,29112,Bank_Transfer,Delhi,Gym membership
T11445,U019,02/02/2022,Expense,Foods,₹4797,bank transfer,CHENNAI,Online course
T10422,U011,08/12/2023,Expense,rent,2508,Crd,hyderabad,Movie tickets
T11209,U139,10/12/2022,Expense,Rent,6464,UPi,hyderabad,
T2462,U105,2021-02-02,Income,Bonus,69323,cash,KOLKATA,asdfgh
T12190,U029,2021-03-30,Expense,utilities,9423,CRD,Mumbai,Train ticket
T8338,U081,2023-09-30,Expense,Rnt,6187,Upi,HYDERABAD,EMI payment
T13549,U021,,Expense,travel,1845,UPi,KOL,Uber ride
T11600,U143,09-04-22,Expense,Rent,38889,UPI,HYDERABAD,Fixed deposit
T3667,U140,01/03/2022,Expense,Entrtnmnt,7781,Bank Transfr,LUCKNOW,misc
T13506,U118,16-07-2023,Expense,entertainment,790,cash,KOLKATA,xyz123
T9247,U046,29-05-22,Expense,Health,167,Csh,kolkata,Train ticket
T8924,U066,2022-08-17,Expense,RENT,3218,Upi,MUMBAI,!!!
T13006,U089,01/03/2023,Expense,Rent,Rs.10193,card,Hyderabad,Monthly rent payment
T12312,U016,23-09-22,Expense,Foods,301,CRD,delhi,Internet bill
T12416,U033,2024-11-12,Expense,Education,5161,UPi,kolkata,xyz123
T2571,U047,06-03-21,Expense,FOOD,Rs.999999999,cash,CHENNAI,Grocery shopping
T1985,U102,03-02-21,Expense,FOOD,Rs.6557,card,pune,EMI payment
T10842,U048,26-04-21,Expense,travel,6818,Card,PUN,Internet bill
T3623,U117,10/13/2024,Expense,Traval,1240,CRD,jaipur,ATM withdrawal
T10091,U107,23-11-2024,Expense,RENT,1689,Crd,,Lunch
T5731,U025,09-12-21,Expense,Utility,₹1973,Crd,Delhi,...
T7879,U084,12/09/2022,Expense,rent,1212,Bank_Transfer,Ahmedabad,N/A
T9570,U103,10-08-2022,Expense,Educaton,882,Bank_Transfer,,Medicine
T1563,U142,09/04/2023,Income,Investment,₹37592,CASH,Pune,Movie tickets
T11588,U046,12/24/2021,Expense,FOOD,7995,card,Ahmedabad,Medicine
T8019,U079,30-11-2024,Income,Freelance,40518,cash,bangalore,Movie tickets
T9471,U146,2022-11-03,Expense,Rentt,35442,csh,KOLKATA,Petrol
T4278,U035,05/02/2024,Expense,Foodd,3675,CRD,bangalore,Electricity bill
T2754,U107,2023-09-19,Expense,Rentt,11161,bank transfer,DEL,!!!
T4381,U091,21-03-24,Income,Others,75246,UPI,Bangalore,test
T11258,U030,2022-10-18,Expense,Utilities,7236,CRD,Jaipur,ATM withdrawal
T9727,U070,2024-03-12,Expense,Foodd,2570,BankTransfer,CHE,Books
T3030,U053,20-02-23,Income,Bonus,30490,,HYD,Medicine
T4947,U131,2022-06-11,Expense,education,6108,Bank Transfr,jaipur,ATM withdrawal
T3625,U131,06/01/2021,Income,Investment,,bank transfer,chennai,Uber ride
T9670,U034,06-11-2022,Expense,Education,9328,BankTransfer,N/A,asdfgh
T12320,U084,2024-07-02,Expense,Traval,3023,Cash,HYDERABAD,Gym membership
T0776,U128,2021-03-16,Expense,food,6856,,mumbai,Books
T8445,U074,12-08-24,Expense,rent,7401,upi,Hyderabad,Online course
T3043,U099,2022-07-09,Expense,Saving,9356,cash,BAN,xyz123
T7108,U023,2023-01-27,Expense,Entrtnmnt,8631,UPi,AHMEDABAD,EMI payment
T9652,U012,07-05-22,Expense,food,₹7954,UPI,kolkata,Books
T2701,U079,2021-03-17,Expense,Entertainment,6530,UPi,HYD,Grocery shopping
T10192,U025,2022-09-18,Expense,Utlities,7698,CASH,CHENNAI,asdfgh
T13879,U099,18-09-23,Income,Investment,₹73973,,mumbai,
T12046,U054,07/22/2024,Expense,FOOD,$2416,cash,hyderabad,Internet bill
T8582,U099,2022-08-02,Income,Freelance,34663,Card,CHE,Monthly rent payment
T8288,U046,23-05-24,Expense,,4142,Bank_Transfer,hyderabad,Books
T11144,U009,01/28/2024,Income,Salary,45299,CARD,,...
T10512,U075,2022-05-16,Expense,Educaton,999999,Bank_Transfer,Pune,Shopping
T7739,U041,23-07-23,Expense,health,3002,bank transfer,mumbai,Lunch
T5745,U107,03/08/2021,Expense,Rent,16470,Cash,Delhi,Uber ride
T11509,U144,01-03-2024,Expense,Rentt,₹45594,bank transfer,Ahmedabad,N/A
T4888,U106,11/24/2022,Expense,Foods,4250,UPi,Mumbai,
T7389,U092,07/12/2023,Income,Bonus,18838,upi,KOLKATA,!!!
T12050,U072,2024-11-06,Expense,Educaton,₹6177,Bank Transfr,Pune,Restaurant dinner
T0271,U006,2024-01-07,Expense,Fod,2415,Csh,KOLKATA,Medicine
T3543,U041,2021-10-03,Income,Salary,18526,csh,Pune,misc
T10904,U138,09/03/2024,Expense,Fod,5401,upi,lucknow,Shopping
T2115,U054,06-03-23,Expense,entertainment,₹6311,card,Delhi,
T2123,U109,2021-03-04,Expense,Other,2227,Bank_Transfer,bangalore,ATM withdrawal
T2925,U040,02/14/2022,Expense,Utlities,4950,Bank_Transfer,N/A,
T7657,U043,03-01-22,Income,Freelance,456937,CRD,PUN,...
T13973,U006,04/08/2022,Expense,education,5481,,LUC,asdfgh
T7378,U107,30-08-23,Expense,Utility,133,Cash,Mumbai,Uber ride
T1529,U093,03-01-21,Expense,Foods,4830,CARD,LUC,
T8020,U129,03-01-2021,Expense,Travl,3534,Bank Transfr,Ahmedabad,Petrol
T3375,U036,2023-03-30,Expense,Saving,5453,bank transfer,KOL,Electricity bill
T11238,U044,06/24/2024,Expense,RENT,1701,Bank Transfr,jaipur,Doctor consultation
T7967,U085,27-12-21,Expense,,1975,Bank_Transfer,,Electricity bill
T1466,U060,07/16/2024,Expense,Travl,1989,BankTransfer,PUN,Electricity bill
T0495,U092,2024-02-14,Expense,RENT,₹9134,Upi,Bangalore,Gym membership
T7494,U038,2021-07-10,Expense,Traval,6065,BankTransfer,LUC,
T2770,U001,2024-02-11,Income,Salary,49068,Csh,mumbai,Lunch
T7402,U132,25-06-24,Expense,Rnt,824,Bank Transfr,Delhi,Grocery shopping
T5501,U127,04/26/2024,Expense,rent,8519,CARD,,Electricity bill
T2782,U140,10/07/2024,Expense,Entrtnmnt,7385,bank transfer,MUMBAI,
T1190,U011,08/29/2021,Expense,RENT,1392,BankTransfer,hyderabad,Lunch
T7572,U118,2023-02-11,Expense,Educaton,₹1917,upi,Hyderabad,Monthly rent payment
T7591,U028,,Income,Salary,23226,Card,Jaipur,
T6689,U011,02/29/2024,Expense,rent,,Bank_Transfer,KOLKATA,
T10349,U148,2022-01-02,Expense,Entertain,5387,Bank_Transfer,,EMI payment
T2176,U072,2024-11-10,Expense,FOOD,8768,Upi,,misc
T0745,U145,2024-11-17,Expense,Utilities,7185,Cash,kolkata,ATM withdrawal
T0275,U147,02-10-2022,Expense,entertainment,9619,upi,bangalore,Petrol
T4106,U026,02/05/2024,Income,Salary,13819,card,LUC,...
T1532,U096,2024-10-17,Expense,Utilities,999999,Card,,Coffee
T2769,U132,31-07-2023,Expense,rent,8812,Csh,Mumbai,Coffee
T3071,U139,11/03/2021,Expense,entertainment,$8230,Bank_Transfer,lucknow,EMI payment
T3743,U024,2021-03-27,Expense,Educaton,₹7829,UPi,AHM,Electricity bill
T3103,U100,08/11/2023,Expense,Misc,$3935,Bank_Transfer,CHENNAI,Shopping
T12791,U150,25-02-2023,Expense,TRAVEL,₹8070,bank transfer,Pune,Uber ride
T13509,U009,09/13/2022,Income,Others,13243,Bank_Transfer,PUNE,Doctor consultation
T8938,U006,09/02/2021,Income,Freelance,$54332,CARD,kolkata,xyz123
T3537,U015,2024-07-07,Expense,Foods,,Bank Transfr,bangalore,...
T8256,U062,2024-01-06,Expense,Foods,₹2417,BankTransfer,KOL,Doctor consultation
T7008,U128,2023-04-29,Expense,Rentt,42939,Csh,MUM,N/A
T11191,U086,2021-02-14,Expense,FOOD,9427,Bank Transfr,BANGALORE,xyz123
T0484,U095,05/26/2022,Expense,Rnt,7778,CRD,delhi,EMI payment
T13583,U043,09-02-2021,Expense,Health,₹2707,Bank_Transfer,HYD,Movie tickets
T4687,U135,01-04-21,Expense,Food,4632,Bank_Transfer,pune,ATM withdrawal
T8337,U113,2023-11-08,Expense,RENT,678,UPI,MUMBAI,Grocery shopping
T13560,U096,2022-01-30,Expense,FOOD,3518,Csh,hyderabad,Monthly rent payment
T8362,U025,01/05/2023,Expense,TRAVEL,806,CARD,Lucknow,Uber ride
T7294,U093,2021-05-10,Income,Investment,26841,,N/A,Monthly rent payment
T12737,U048,2024-11-16,Expense,Rent,43922,Csh,MUM,
T7974,U117,14-11-22,Expense,Travel,2056,,AHM,
T10841,U129,26-12-24,Expense,Utility,2053,Crd,Lucknow,N/A
T12780,U033,2022-08-08,Expense,Traval,0,Bank Transfr,Jaipur,
T13843,U140,2021-06-14,Expense,Health,8863,UPI,jaipur,Electricity bill
T13835,U034,08/23/2021,Expense,utilities,$5816,csh,Hyderabad,Fixed deposit
T0975,U078,2023-02-11,Expense,utilities,2024,Bank Transfr,hyderabad,
T3327,U087,2023-08-12,Income,Freelance,,UPI,Mumbai,Train ticket
T4141,U074,2023-02-18,Expense,Foods,₹3409,UPi,JAI,Gym membership
T3665,U099,2024-01-21,Expense,RENT,6474,card,Delhi,Medicine
T12352,U148,03/19/2022,Expense,Education,2243,Csh,DEL,Uber ride
T10085,U015,03/20/2022,Income,Salary,72341,CRD,,Internet bill
T7869,U126,2022-10-17,Expense,Education,976,UPi,JAI,Internet bill
T0049,U033,2024-04-23,Expense,Rent,-500,Card,Kolkata,
T4255,U135,2021-12-13,Expense,Education,6137,upi,CHE,Lunch
T7929,U075,17-08-2021,Expense,food,₹4220,Bank Transfer,Lucknow,xyz123
T13990,U093,26-01-23,Expense,Food,₹4242,upi,,Uber ride
T13928,U078,01/10/2023,Expense,FOOD,8085,csh,Lucknow,
T8547,U118,10-08-22,Expense,rent,8401,Bank Transfr,jaipur,Monthly rent payment
T5408,U062,2022-04-16,Expense,Travel,146,CASH,KOL,Books
T6437,U094,11/09/2023,Income,Others,₹23923,CASH,kolkata,misc
T12097,U132,09-04-21,Expense,utilities,7818,UPI,Jaipur,Internet bill
T3204,U044,2024-01-25,Expense,Fod,3890,Bank Transfr,KOLKATA,xyz123
T11683,U095,08/25/2022,Income,Salary,42254,upi,AHMEDABAD,N/A
T11638,U120,2021-04-27,Expense,Entertainment,6460,bank transfer,JAIPUR,N/A
T12748,U149,29-04-22,Expense,Educaton,₹2624,csh,Delhi,Electricity bill
T3910,U063,11/26/2023,Expense,Entertain,2984,BankTransfer,KOL,misc
T8758,U148,10/13/2024,Expense,Entrtnmnt,9460,UPI,BAN,Medicine
T10974,U104,09/13/2022,Expense,rent,₹7301,cash,Chennai,Internet bill
T5055,U125,2023-11-23,Expense,RENT,8603,,Ahmedabad,Restaurant dinner
T7608,U074,2022-01-19,Expense,Utilities,999999999,CRD,ahmedabad,Gym membership
T6054,U100,2024-06-30,Expense,Foods,2445,UPi,KOL,
T5465,U042,2021-03-03,Expense,Entrtnmnt,₹2717,UPi,Lucknow,xyz123
T10242,U073,21-09-23,Expense,Rnt,8375,BankTransfer,KOLKATA,Coffee
T6026,U065,05-03-23,Expense,travel,5047,Bank_Transfer,PUNE,!!!
T11643,U139,11-11-23,Expense,Helth,1518,bank transfer,Delhi,test
T13956,U069,02-09-22,Income,Others,Rs.36762,Bank_Transfer,Pune,EMI payment
T1495,U016,27-06-2023,Expense,Utility,3318,Csh,chennai,Train ticket
T9881,U066,2021-03-12,Expense,Traval,₹6441,upi,,Restaurant dinner
T6518,U012,13-07-21,Expense,food,9840,Bank_Transfer,PUN,Grocery shopping
T11805,U136,2021-09-08,Expense,SAVINGS,5331,Bank Transfr,pune,asdfgh
T1666,U080,2022-08-19,Expense,Food,3346,Cash,BAN,Train ticket
T4912,U128,2022-04-07,Expense,FOOD,4096,cash,Ahmedabad,test
T4502,U048,07-01-23,Expense,Travel,8217,Bank Transfr,JAIPUR,
T1229,U044,23-10-24,Expense,Rnt,4568,Bank Transfer,JAI,Lunch
T5867,U115,09-03-2022,Income,Others,29727,Csh,LUC,Shopping
T10986,U085,,Expense,,7424,cash,chennai,Train ticket
T12604,U062,01/27/2021,Expense,Food,4575,Cash,DEL,
T1108,U026,2022-01-08,Expense,rent,4670,Cash,MUM,EMI payment
T9457,U140,07/25/2023,Expense,Utility,2238,Card,LUC,ATM withdrawal
T12949,U066,2022-09-11,Income,Freelance,60178 INR,Card,Bangalore,Train ticket
T5481,U075,05/15/2021,Income,,30618,csh,KOL,Doctor consultation
T13447,U006,2024-05-14,Expense,education,2104,,PUN,Gym membership
T5043,U114,03/25/2022,Expense,Fod,Rs.668,Crd,Delhi,Petrol
T9705,U031,08-10-21,Expense,Education,4213,Card,bangalore,Online course
T12110,U002,2022-05-21,Expense,savings,8005,,KOLKATA,Coffee
T5341,U057,2023-04-07,Expense,TRAVEL,₹8784,Bank_Transfer,N/A,Fixed deposit
T8525,U053,01/24/2023,Expense,Entertainment,₹211,,Delhi,xyz123
T7528,U124,09-06-2022,Expense,Fod,6729,,N/A,EMI payment
T10188,U149,08/26/2023,Expense,Rent,10381,csh,hyderabad,Lunch
T3887,U090,2021-02-17,Income,Bonus,72923,BankTransfer,lucknow,Electricity bill
T6807,U125,06/13/2022,Expense,Foodd,4259,Card,kolkata,xyz123
T6676,U026,06/27/2022,Expense,Foodd,4655,Card,,!!!
T4775,U134,2024-02-10,Expense,food,4592,card,Kolkata,ATM withdrawal
T7750,U092,16-10-23,Expense,Utilties,6869,UPi,N/A,Coffee
T2037,U073,2024-06-26,Expense,health,2126,BankTransfer,MUM,...
T0139,U064,03/08/2021,Expense,FOOD,2023,UPi,Bangalore,Books
T3684,U078,24-07-2024,Expense,Rent,19693,bank transfer,HYDERABAD,Train ticket
T3916,U113,13-12-22,Expense,RENT,1798,BankTransfer,delhi,test
T6597,U060,22-01-22,Expense,entertainment,5048,Crd,Delhi,Coffee
T5625,U095,10/06/2022,Expense,Entertain,6609,Card,Jaipur,Online course
T1464,U023,2024-01-18,Expense,Fod,9650,,LUCKNOW,
T4703,U052,09/18/2023,Expense,education,4922,Upi,MUM,Fixed deposit
T5873,U017,2024-02-06,Expense,travel,5566,Csh,LUC,test
T0043,U069,12/25/2021,Expense,savings,7241,UPi,DELHI,Petrol
T6761,U046,02/18/2023,Expense,Rent,,Crd,BANGALORE,Gym membership
T10884,U066,2022-03-22,Expense,,630,CARD,chennai,Gym membership
T0408,U147,2024-12-19,Expense,Rent,45547,CARD,mumbai,Restaurant dinner
T8109,U145,2022-11-29,Expense,RENT,₹8193,CASH,LUC,
T4642,U102,05-12-2023,Expense,Food,934,Card,AHMEDABAD,!!!
T0910,U097,08/01/2023,Income,Others,65264,BankTransfer,Kolkata,...
T13571,U120,2021-01-28,Expense,Fod,3006,card,PUNE,xyz123
T5277,U074,09-09-23,Expense,Rent,19981,,Bangalore,Electricity bill
T3839,U087,24-10-24,Expense,travel,$5212,UPi,HYDERABAD,Gym membership
T2657,U034,2021-06-27,Expense,rent,6714,BankTransfer,chennai,Online course
T6823,U028,2024-03-19,Expense,,8664,UPI,chennai,test
T6742,U008,,Expense,education,9674,UPI,N/A,
T13501,U099,05/30/2023,Income,Others,₹36899,Bank Transfer,chennai,Grocery shopping
T4098,U063,06-02-24,Expense,Foodd,4387,UPi,Kolkata,Movie tickets
T8850,U140,2023-08-03,Expense,Utilties,3794,CARD,Hyderabad,Monthly rent payment
T7551,U094,2021-08-27,Expense,entertainment,1358,csh,DELHI,Petrol
T6577,U144,07/04/2024,Income,Bonus,$62215,CARD,Chennai,Gym membership
T1930,U115,07/16/2023,Expense,Foods,1154,Crd,Ahmedabad,
T6546,U149,06/28/2022,Expense,Travl,Rs.2772,Upi,mumbai,
T8872,U032,2021-07-31,Expense,Rent,36727,CARD,delhi,Gym membership
T8350,U092,,Expense,Utility,3635,Cash,jaipur,Restaurant dinner
T0107,U093,05/08/2021,Expense,Educaton,4933,Bank Transfr,LUCKNOW,misc
T3315,U138,2023-09-06,Expense,Utlities,5585,CASH,HYD,EMI payment
T2519,U136,2021-12-03,Expense,RENT,8689,CRD,LUC,test
T9367,U118,2021-02-01,Income,Investment,51266,CRD,mumbai,Shopping
T11062,U077,23-03-23,Expense,Utilities,Rs.7938,Crd,Delhi,test
T10807,U107,10/28/2024,Income,Freelance,74952,Cash,Chennai,ATM withdrawal
T11181,U012,01-09-2024,Expense,Travl,₹8033,UPI,JAIPUR,
T0883,U079,09/08/2021,Expense,Rnt,6540,Upi,AHM,Restaurant dinner
T1838,U008,2022-02-07,Income,Salary,47094,cash,kolkata,Restaurant dinner
T13786,U090,2023-05-29,Expense,,8500,Card,,Online course
T6311,U062,09-07-24,Expense,travel,6887,CARD,chennai,Train ticket
T10585,U126,2022-02-17,Expense,health,126,CASH,,Doctor consultation
T4850,U016,2021-02-09,Expense,,4687,CASH,HYD,Gym membership
T6892,U090,09/23/2023,Expense,Foods,4060,csh,CHENNAI,
T11236,U001,05/16/2021,Expense,Travel,8186,Upi,BAN,Grocery shopping
T4503,U111,,Expense,entertainment,3570,upi,MUM,Electricity bill
T8104,U057,01/07/2022,Expense,Travel,4856,UPI,,test
T0778,U107,18-05-2022,Income,Investment,60666,csh,Jaipur,
T9411,U127,2022-09-03,Expense,Fod,Rs.5253,CASH,pune,Monthly rent payment
T9806,U004,2023-05-10,Expense,Rnt,1034,bank transfer,CHENNAI,Coffee
T4932,U119,01/06/2021,Expense,Rnt,1212,cash,DELHI,...
T13376,U044,07/20/2021,Expense,Entertain,7303,,mumbai,ATM withdrawal
T13027,U033,25-02-23,Expense,Rnt,Rs.1817,upi,Chennai,Coffee
T8018,U139,07/20/2024,Income,Salary,35930,Card,MUM,Monthly rent payment
T6866,U036,02/07/2024,Expense,Traval,₹3928,CARD,,Train ticket
T9965,U023,21-05-2021,Income,Others,$10125,UPI,jaipur,N/A
T2927,U045,2024-01-04,Expense,savings,7012,,BAN,Petrol
T6471,U007,2024-09-16,Income,Others,59046,Bank_Transfer,BANGALORE,Internet bill
T5412,U016,20-08-24,Expense,Foods,365,upi,JAIPUR,Internet bill
T0938,U141,2024-02-09,Expense,Utility,6463,Bank_Transfer,Lucknow,Restaurant dinner
T7808,U005,2023-08-12,Expense,travel,9875,upi,LUCKNOW,Restaurant dinner
T0079,U102,2022-04-28,Expense,Educaton,$5593,Bank Transfr,AHMEDABAD,asdfgh
T7665,U089,2024-01-11,Expense,Rnt,5391,Card,MUMBAI,
T5289,U092,29-05-23,Income,Freelance,73186,cash,,
T13534,U063,03/19/2022,Expense,SAVINGS,3762,UPI,Ahmedabad,Grocery shopping
T7796,U027,2023-05-10,Expense,Entertain,5174,,N/A,
T4203,U141,2022-09-28,Expense,Entrtnmnt,6631,Upi,Ahmedabad,Gym membership
T12857,U021,2022-07-05,Expense,Utilties,2478,Bank Transfr,mumbai,Books
T5188,U092,2022-09-27,Expense,Education,1013,Crd,KOLKATA,Uber ride
T1825,U065,07/15/2022,Expense,Travel,₹4725,,Jaipur,Fixed deposit
T4755,U014,08/19/2022,Expense,EDU,2624,Crd,Hyderabad,
T1379,U072,03/23/2022,Expense,RENT,4561,UPI,Kolkata,
T2705,U079,10/15/2024,Expense,Entertainment,$6924,Crd,CHENNAI,Internet bill
T3967,U134,2023-04-13,Expense,entertainment,6150,BankTransfer,PUNE,N/A
T11679,U149,2023-01-24,Expense,EDU,₹3622,csh,JAIPUR,Coffee
T9554,U098,04-12-2022,Expense,education,6419,UPI,KOL,Medicine
T13941,U026,2023-03-26,Expense,food,6497,cash,DELHI,...
T4360,U010,21-02-24,Expense,Rentt,Rs.48825,CASH,AHMEDABAD,
T3504,U045,,Expense,Traval,5178,Upi,Delhi,Fixed deposit
T2998,U021,08/16/2024,Expense,Savings,8701,Cash,AHM,Books
T6200,U086,2024-10-27,Expense,OTHERS,Rs.9188,Bank Transfer,LUC,
T10967,U097,03/27/2021,Expense,FOOD,4615,Cash,HYDERABAD,EMI payment
T8259,U041,12/26/2022,Expense,rent,827,Bank Transfer,PUN,asdfgh
T11788,U023,2022-05-28,Income,Others,₹47491,CRD,AHM,N/A
T2278,U067,2024-02-12,Expense,TRAVEL,Rs.7841,Card,Pune,N/A
T1999,U121,2023-07-31,Expense,Rent,20997,Crd,chennai,N/A
T3552,U095,2024-01-21,Income,Bonus,34145,Bank Transfer,HYDERABAD,!!!
T13060,U133,31-03-24,Expense,Utlities,Rs.8580,Csh,bangalore,
T9680,U062,05-08-2021,Expense,Foods,1160,,Pune,Electricity bill
T6541,U044,02-02-2021,Expense,Utility,4219,Bank_Transfer,Chennai,Electricity bill
T13157,U043,2022-04-17,Income,Salary,65727,CASH,Chennai,Books
T11991,U115,15-01-24,Expense,FOOD,5578,UPI,HYDERABAD,
T5601,U146,03-08-2021,Expense,travel,₹2968,,PUNE,Electricity bill
T8045,U004,10/17/2021,Expense,Food,3642,Card,LUCKNOW,Shopping
T4989,U096,2023-04-08,Expense,Traval,1587,Bank Transfer,HYD,Movie tickets
T0483,U044,2023-03-09,Expense,Entertain,2190,card,kolkata,Electricity bill
T10798,U081,2022-06-08,Expense,Food,4765,card,Bangalore,Shopping
T12825,U078,2022-03-28,Expense,utilities,Rs.3953,UPi,CHE,
T7925,U047,03/04/2023,Expense,Food,1792,csh,LUC,Grocery shopping
T7052,U018,10/20/2022,Expense,Other,3878,Upi,MUMBAI,Doctor consultation
T6726,U117,10-02-23,Expense,Traval,₹2893,UPi,Ahmedabad,N/A
T7456,U047,2024-10-26,Expense,Education,2641,CASH,Chennai,Online course
T12334,U148,2024-06-22,Expense,Education,5353,CRD,PUN,Fixed deposit
T5792,U055,2023-10-30,Expense,Rnt,9088,Bank_Transfer,DELHI,Petrol
T11299,U080,2024-09-28,Expense,OTHERS,999999999,Bank Transfer,KOL,!!!
T2229,U071,11-02-2021,Expense,Foodd,4105,upi,bangalore,EMI payment
T5513,U035,30-10-2021,Income,Others,,Csh,chennai,Doctor consultation
T4011,U123,17-11-21,Expense,Education,1393,upi,HYD,Lunch
T13391,U002,18-06-22,Expense,Food,$4693,Upi,Ahmedabad,Doctor consultation
T12961,U019,04/17/2022,Income,Investment,,cash,MUMBAI,test
T4678,U063,2021-10-02,Expense,food,4283,Bank Transfer,Mumbai,Books
T7747,U043,05/21/2021,Income,Others,36097,BankTransfer,MUMBAI,Restaurant dinner
T12648,U075,2023-11-27,Expense,Fod,5756,Crd,CHE,Medicine
T4983,U097,10/30/2022,Expense,Foodd,₹3158,Cash,ahmedabad,Shopping
T5958,U032,2024-02-17,Expense,Entertainment,4156,BankTransfer,hyderabad,
T1971,U098,08-12-21,Expense,food,9126,Cash,Jaipur,!!!
T12362,U046,01/17/2024,Income,Investment,76415,card,KOLKATA,Uber ride
T5634,U111,05/26/2023,Expense,Entrtnmnt,1551,upi,ahmedabad,N/A
T2529,U144,2022-06-23,Expense,Traval,4502,bank transfer,Bangalore,xyz123
T11990,U129,,Expense,Utilties,6457,Upi,DELHI,test
T10898,U055,18-08-21,Expense,Fod,999999,BankTransfer,lucknow,Shopping
T7145,U019,13-04-21,Expense,Educaton,7459,upi,LUC,
T7559,U006,02-12-23,Expense,Rent,43120,CRD,hyderabad,Medicine
T10612,U048,,Expense,health,7700,CRD,LUCKNOW,
T0480,U066,23-08-2024,Expense,travel,₹2446,CRD,Jaipur,Petrol
T8641,U140,30-06-21,Expense,Fod,9065,Cash,DEL,Online course
T10087,U013,08-07-23,Income,Salary,14034,Cash,mumbai,...
